hour,actual,baseline_prediction,improved_prediction,baseline_residual,improved_residual
2017-10-23 02:00:00,12,216.3080713881111,14.95,-204.3080713881111,-2.9499999999999993
2017-10-23 03:00:00,15,234.23080425463718,7.37,-219.23080425463718,7.63
2017-10-23 04:00:00,17,237.86141263856155,13.22,-220.86141263856155,3.7799999999999994
2017-10-23 05:00:00,99,256.30186092953807,87.01133333333334,-157.30186092953807,11.98866666666666
2017-10-23 06:00:00,322,210.46425567778283,235.42333333333335,111.53574432221717,86.57666666666665
2017-10-23 07:00:00,814,254.29462235410267,361.12,559.7053776458973,452.88
2017-10-23 08:00:00,1137,378.38914402743285,387.23,758.6108559725672,749.77
2017-10-23 09:00:00,635,388.4100856705712,438.38,246.58991432942878,196.62
2017-10-23 10:00:00,408,503.03962751186134,316.96,-95.03962751186134,91.04000000000002
2017-10-23 11:00:00,497,663.2198524024731,454.58666666666664,-166.21985240247307,42.413333333333355
2017-10-23 12:00:00,613,741.1464492883387,557.88,-128.14644928833866,55.120000000000005
2017-10-23 13:00:00,594,787.8050567944396,519.4366666666666,-193.80505679443957,74.56333333333339
2017-10-23 14:00:00,586,786.7386992458879,502.04333333333335,-200.73869924588791,83.95666666666665
2017-10-23 15:00:00,732,737.7465623014901,610.5233333333333,-5.746562301490144,121.47666666666669
2017-10-23 16:00:00,1073,741.4786053489062,943.54,331.52139465109383,129.46000000000004
2017-10-23 17:00:00,1678,729.3675564694919,1723.9266666666667,948.6324435305081,-45.92666666666673
2017-10-23 18:00:00,1385,824.966907781453,1265.4,560.033092218547,119.59999999999991
2017-10-23 19:00:00,778,788.883857433926,750.4033333333333,-10.883857433925982,27.596666666666692
2017-10-23 20:00:00,485,820.3518355800678,425.44666666666666,-335.3518355800678,59.55333333333334
2017-10-23 21:00:00,342,821.4014986752408,342.22333333333336,-479.40149867524076,-0.2233333333333576
2017-10-23 22:00:00,200,821.7322462595874,220.56333333333333,-621.7322462595874,-20.563333333333333
2017-10-23 23:00:00,109,814.5474327067808,123.54666666666667,-705.5474327067808,-14.546666666666667
2017-10-24 00:00:00,38,441.0017224312354,57.973333333333336,-403.0017224312354,-19.973333333333336
2017-10-24 01:00:00,20,436.8429498457481,21.053333333333335,-416.8429498457481,-1.0533333333333346
2017-10-24 02:00:00,11,398.4648489672177,16.333333333333332,-387.4648489672177,-5.333333333333332
2017-10-24 03:00:00,2,301.28262345089604,7.093333333333334,-299.28262345089604,-5.093333333333334
2017-10-24 04:00:00,16,358.6353762551338,15.88,-342.6353762551338,0.11999999999999922
2017-10-24 05:00:00,100,364.3768403836598,83.80666666666667,-264.3768403836598,16.193333333333328
2017-10-24 06:00:00,372,305.6246668443208,313.99666666666667,66.37533315567919,58.00333333333333
2017-10-24 07:00:00,945,342.12381763532267,961.22,602.8761823646773,-16.220000000000027
2017-10-24 08:00:00,1426,450.33637855559766,1168.0066666666667,975.6636214444023,257.99333333333334
2017-10-24 09:00:00,682,447.88354771188824,578.2266666666667,234.11645228811176,103.77333333333331
2017-10-24 10:00:00,362,501.90438891926726,352.29,-139.90438891926726,9.70999999999998
2017-10-24 11:00:00,472,629.5288177137953,428.62,-157.52881771379532,43.379999999999995
2017-10-24 12:00:00,614,648.1125319602876,430.18,-34.11253196028758,183.82
2017-10-24 13:00:00,563,669.8732724145171,435.89,-106.87327241451715,127.11000000000001
2017-10-24 14:00:00,581,733.887222064485,515.2133333333334,-152.88722206448494,65.78666666666663
2017-10-24 15:00:00,667,711.3650541028643,651.9533333333334,-44.36505410286429,15.046666666666624
2017-10-24 16:00:00,1048,675.623109677596,950.36,372.37689032240405,97.63999999999999
2017-10-24 17:00:00,1731,599.4993489072714,1679.3966666666668,1131.5006510927287,51.60333333333324
2017-10-24 18:00:00,1397,585.5872895097964,1355.6566666666668,811.4127104902036,41.34333333333325
2017-10-24 19:00:00,770,558.5803164802802,849.82,211.4196835197198,-79.82000000000005
2017-10-24 20:00:00,463,499.57912043956264,556.9366666666666,-36.579120439562644,-93.93666666666661
2017-10-24 21:00:00,446,601.8785826714551,380.28333333333336,-155.8785826714551,65.71666666666664
2017-10-24 22:00:00,301,656.0987802275719,233.96666666666667,-355.09878022757186,67.03333333333333
2017-10-24 23:00:00,122,639.9036839044903,130.79666666666665,-517.9036839044903,-8.796666666666653
2017-10-25 00:00:00,56,121.65716408440653,51.68333333333333,-65.65716408440653,4.31666666666667
2017-10-25 01:00:00,22,149.92830347947438,21.383333333333333,-127.92830347947438,0.6166666666666671
2017-10-25 02:00:00,11,170.68705511730496,13.97,-159.68705511730496,-2.9700000000000006
2017-10-25 03:00:00,9,177.53972224789584,7.166666666666667,-168.53972224789584,1.833333333333333
2017-10-25 04:00:00,16,210.73752556965997,14.336666666666666,-194.73752556965997,1.663333333333334
2017-10-25 05:00:00,121,258.6088183681304,103.03666666666666,-137.60881836813041,17.96333333333334
2017-10-25 06:00:00,397,260.7892179622937,360.81333333333333,136.21078203770628,36.18666666666667
2017-10-25 07:00:00,979,308.66051076076417,914.4466666666667,670.3394892392358,64.55333333333328
2017-10-25 08:00:00,1399,424.24597727430773,1292.0833333333333,974.7540227256923,106.91666666666674
2017-10-25 09:00:00,665,485.35674227567574,621.4933333333333,179.64325772432426,43.50666666666666
2017-10-25 10:00:00,394,400.86634532497203,386.7633333333333,-6.8663453249720305,7.236666666666679
2017-10-25 11:00:00,467,421.4097661145378,476.4066666666667,45.590233885462226,-9.406666666666695
2017-10-25 12:00:00,616,442.71010174133323,576.57,173.28989825866677,39.42999999999995
2017-10-25 13:00:00,542,436.2652713175929,566.0666666666667,105.73472868240708,-24.06666666666672
2017-10-25 14:00:00,519,454.1090024350185,549.72,64.89099756498149,-30.720000000000027
2017-10-25 15:00:00,626,434.0399249825623,623.4766666666667,191.9600750174377,2.523333333333312
2017-10-25 16:00:00,934,438.45157345108066,974.3933333333333,495.54842654891934,-40.39333333333332
2017-10-25 17:00:00,1691,518.1206077717296,1536.5433333333333,1172.8793922282703,154.4566666666667
2017-10-25 18:00:00,1317,621.0405583941118,1076.9466666666667,695.9594416058882,240.05333333333328
2017-10-25 19:00:00,805,610.1662854170814,689.1066666666667,194.83371458291856,115.89333333333332
2017-10-25 20:00:00,501,572.4448190637673,427.72,-71.44481906376734,73.27999999999997
2017-10-25 21:00:00,352,545.5571006949093,280.84,-193.5571006949093,71.16000000000003
2017-10-25 22:00:00,263,524.2534263942936,190.36666666666667,-261.25342639429357,72.63333333333333
2017-10-25 23:00:00,119,487.71667353308806,132.39333333333335,-368.71667353308806,-13.393333333333345
2017-10-26 00:00:00,40,88.20260395157777,39.946666666666665,-48.20260395157777,0.053333333333334565
2017-10-26 01:00:00,31,119.67058209771949,20.67,-88.67058209771949,10.329999999999998
2017-10-26 02:00:00,16,125.37003244456213,11.966666666666667,-109.37003244456213,4.033333333333333
2017-10-26 03:00:00,6,221.25933008895117,4.696666666666666,-215.25933008895117,1.3033333333333337
2017-10-26 04:00:00,18,160.394630649036,13.076666666666666,-142.394630649036,4.923333333333334
2017-10-26 05:00:00,99,166.0940809958787,96.51333333333334,-67.0940809958787,2.4866666666666646
2017-10-26 06:00:00,338,261.9833786402677,317.06666666666666,76.01662135973231,20.933333333333337
2017-10-26 07:00:00,911,269.82565927562086,798.95,641.1743407243791,112.04999999999995
2017-10-26 08:00:00,1310,316.8530793901606,1074.8666666666666,993.1469206098394,235.13333333333344
2017-10-26 09:00:00,582,397.3055944509118,551.1566666666666,184.69440554908817,30.843333333333362
2017-10-26 10:00:00,327,441.4811491325735,270.41,-114.48114913257348,56.589999999999975
2017-10-26 11:00:00,416,413.5463767480893,329.87333333333333,2.453623251910699,86.12666666666667
2017-10-26 12:00:00,512,586.6568165904949,556.9066666666666,-74.65681659049494,-44.90666666666664
2017-10-26 13:00:00,440,608.1626047645502,572.4266666666666,-168.16260476455022,-132.42666666666662
2017-10-26 14:00:00,503,586.664707810115,543.45,-83.66470781011503,-40.450000000000045
2017-10-26 15:00:00,604,537.9546201574967,589.52,66.04537984250328,14.480000000000018
2017-10-26 16:00:00,957,498.6504290226052,728.43,458.3495709773948,228.57000000000005
2017-10-26 17:00:00,1557,473.8592005518195,1189.63,1083.1407994481806,367.3699999999999
2017-10-26 18:00:00,1224,448.13479592950796,1049.5666666666666,775.865204070492,174.4333333333334
2017-10-26 19:00:00,694,480.67512551690925,644.62,213.32487448309075,49.379999999999995
2017-10-26 20:00:00,458,496.7556785868022,392.87666666666667,-38.75567858680222,65.12333333333333
2017-10-26 21:00:00,347,486.14370297105563,276.86333333333334,-139.14370297105563,70.13666666666666
2017-10-26 22:00:00,251,436.9581201625316,210.03666666666666,-185.9581201625316,40.96333333333334
2017-10-26 23:00:00,127,374.9966542373835,142.09666666666666,-247.9966542373835,-15.096666666666664
2017-10-27 00:00:00,64,-34.989292771005466,37.3,98.98929277100547,26.700000000000003
2017-10-27 01:00:00,33,-81.6233940561209,124.87,114.6233940561209,-91.87
2017-10-27 02:00:00,14,-40.90000983210098,19.366666666666667,54.90000983210098,-5.366666666666667
2017-10-27 03:00:00,7,-25.61282558184223,8.38,32.61282558184223,-1.3800000000000008
2017-10-27 04:00:00,19,-41.23509955523264,14.343333333333334,60.23509955523264,4.656666666666666
2017-10-27 05:00:00,87,-9.2797771535528,101.86,96.2797771535528,-14.86
2017-10-27 06:00:00,301,82.62704032403508,233.47666666666666,218.37295967596492,67.52333333333334
2017-10-27 07:00:00,667,106.94842307959311,794.3333333333334,560.0515769204069,-127.33333333333337
2017-10-27 08:00:00,1220,251.5741390519903,1270.1466666666668,968.4258609480097,-50.14666666666676
2017-10-27 09:00:00,726,327.6947994257972,574.4533333333334,398.3052005742028,151.54666666666662
2017-10-27 10:00:00,426,364.8008076538557,403.56333333333333,61.19919234614429,22.436666666666667
2017-10-27 11:00:00,515,443.6062451588897,604.4733333333334,71.39375484111031,-89.47333333333336
2017-10-27 12:00:00,764,548.0480314155787,761.7866666666666,215.95196858442125,2.2133333333333667
2017-10-27 13:00:00,773,578.6655383950701,771.6,194.33446160492986,1.3999999999999773
2017-10-27 14:00:00,760,622.2535301494878,786.5966666666667,137.7464698505122,-26.596666666666692
2017-10-27 15:00:00,882,624.431979375469,964.4433333333334,257.56802062453096,-82.44333333333338
2017-10-27 16:00:00,1213,617.21003443719,1191.0533333333333,595.78996556281,21.946666666666715
2017-10-27 17:00:00,1648,550.2974538370954,1476.61,1097.7025461629046,171.3900000000001
2017-10-27 18:00:00,1130,566.5481473744405,1144.8633333333332,563.4518526255595,-14.86333333333323
2017-10-27 19:00:00,702,556.1919379690684,750.9666666666667,145.80806203093164,-48.9666666666667
2017-10-27 20:00:00,388,571.2682772653644,438.4633333333333,-183.26827726536442,-50.46333333333331
2017-10-27 21:00:00,313,518.8213256578196,335.6166666666667,-205.82132565781956,-22.616666666666674
2017-10-27 22:00:00,292,590.9422353174572,257.2966666666667,-298.9422353174572,34.70333333333332
2017-10-27 23:00:00,205,637.1535559939676,224.1,-432.15355599396764,-19.099999999999994
2017-10-28 00:00:00,138,236.21538707141872,162.57666666666665,-98.21538707141872,-24.576666666666654
2017-10-28 01:00:00,100,189.50761412568238,104.19333333333333,-89.50761412568238,-4.193333333333328
2017-10-28 02:00:00,89,153.56613732784723,76.40666666666667,-64.56613732784723,12.593333333333334
2017-10-28 03:00:00,46,208.0222958273464,35.45666666666666,-162.0222958273464,10.543333333333337
2017-10-28 04:00:00,24,239.490273973488,14.5,-215.490273973488,9.5
2017-10-28 05:00:00,13,229.83276175263597,13.916666666666666,-216.83276175263597,-0.9166666666666661
2017-10-28 06:00:00,45,249.4888274403878,41.39666666666667,-204.4888274403878,3.6033333333333317
2017-10-28 07:00:00,105,297.21106507744446,123.60666666666667,-192.21106507744446,-18.60666666666667
2017-10-28 08:00:00,318,412.25210196075875,276.91,-94.25210196075875,41.089999999999975
2017-10-28 09:00:00,568,490.3304009809548,580.7133333333334,77.66959901904522,-12.713333333333367
2017-10-28 10:00:00,877,511.09497341403437,890.5533333333333,365.90502658596563,-13.553333333333285
2017-10-28 11:00:00,1026,611.7161717143581,1063.2933333333333,414.2838282856419,-37.293333333333294
2017-10-28 12:00:00,1120,663.7098277112243,1247.5066666666667,456.2901722887757,-127.50666666666666
2017-10-28 13:00:00,1230,669.4092780580671,1263.0066666666667,560.5907219419329,-33.00666666666666
2017-10-28 14:00:00,1238,662.2244645052604,1279.4966666666667,575.7755354947396,-41.49666666666667
2017-10-28 15:00:00,1275,616.8126150101431,1215.7566666666667,658.1873849898569,59.24333333333334
2017-10-28 16:00:00,1138,581.634365608251,1172.42,556.365634391749,-34.42000000000007
2017-10-28 17:00:00,1047,565.2575750933788,1061.98,481.7424249066212,-14.980000000000018
2017-10-28 18:00:00,844,667.3272099749959,935.4666666666667,176.67279002500413,-91.4666666666667
2017-10-28 19:00:00,532,666.8463230846106,749.38,-134.84632308461062,-217.38
2017-10-28 20:00:00,384,642.5195080503173,486.42333333333335,-258.5195080503173,-102.42333333333335
2017-10-28 21:00:00,384,645.8383218179669,438.41,-261.83832181796686,-54.410000000000025
2017-10-28 22:00:00,268,672.5743172550111,318.83,-404.5743172550111,-50.829999999999984
2017-10-28 23:00:00,212,663.090439565383,247.34,-451.090439565383,-35.34
2017-10-29 00:00:00,195,220.4816838595923,181.29333333333332,-25.481683859592295,13.706666666666678
2017-10-29 01:00:00,173,213.29687030678554,127.18666666666667,-40.296870306785536,45.81333333333333
2017-10-29 02:00:00,135,283.2252048178441,103.36666666666666,-148.2252048178441,31.63333333333334
2017-10-29 03:00:00,73,288.9246551646869,45.88666666666666,-215.9246551646869,27.113333333333337
2017-10-29 04:00:00,16,436.3510084076737,21.88,-420.3510084076737,-5.879999999999999
2017-10-29 05:00:00,11,338.97634755732054,23.786666666666665,-327.97634755732054,-12.786666666666665
2017-10-29 06:00:00,23,347.05643448335616,55.086666666666666,-324.05643448335616,-32.086666666666666
2017-10-29 07:00:00,50,337.4909843513565,271.95,-287.4909843513565,-221.95
2017-10-29 08:00:00,159,368.9589624974981,325.35,-209.95896249749808,-166.35000000000002
2017-10-29 09:00:00,242,464.57763983704126,285.87,-222.57763983704126,-43.870000000000005
2017-10-29 10:00:00,375,418.3891911056036,445.21666666666664,-43.38919110560357,-70.21666666666664
2017-10-29 11:00:00,533,452.06477291032616,672.8033333333333,80.93522708967384,-139.80333333333328
2017-10-29 12:00:00,565,483.53275105646776,675.2666666666667,81.46724894353224,-110.26666666666665
2017-10-29 13:00:00,557,582.4947507567528,715.9466666666667,-25.49475075675275,-158.94666666666672
2017-10-29 14:00:00,583,454.9123642256875,336.28,128.0876357743125,246.72000000000003
2017-10-29 15:00:00,310,525.0331340707776,342.22,-215.03313407077758,-32.22000000000003
2017-10-29 16:00:00,172,542.5455643640634,362.24,-370.54556436406335,-190.24
2017-10-29 17:00:00,180,571.9552019849662,381.83666666666664,-391.95520198496615,-201.83666666666664
2017-10-29 18:00:00,99,536.8721171890345,360.94,-437.8721171890345,-261.94
2017-10-29 19:00:00,42,698.0868699562726,302.03333333333336,-656.0868699562726,-260.03333333333336
2017-10-29 20:00:00,18,533.7102638503076,142.35,-515.7102638503076,-124.35
2017-10-29 21:00:00,27,530.3943247881085,146.63666666666666,-503.3943247881085,-119.63666666666666
2017-10-29 22:00:00,36,520.5813580714929,100.49,-484.5813580714929,-64.49
2017-10-29 23:00:00,17,619.3656721450792,86.70666666666666,-602.3656721450792,-69.70666666666666
2017-10-30 00:00:00,10,176.0782331894335,24.196666666666665,-166.0782331894335,-14.196666666666665
2017-10-30 01:00:00,4,117.35636403802869,12.19,-113.35636403802869,-8.19
2017-10-30 02:00:00,3,124.2505584349118,6.23,-121.2505584349118,-3.2300000000000004
2017-10-30 03:00:00,1,158.10802468113405,2.723333333333333,-157.10802468113405,-1.7233333333333332
2017-10-30 04:00:00,8,235.2250404382081,8.283333333333333,-227.2250404382081,-0.2833333333333332
2017-10-30 05:00:00,70,228.04022688540135,77.05333333333333,-158.04022688540135,-7.0533333333333275
2017-10-30 06:00:00,228,235.0279259654875,321.96666666666664,-7.027925965487498,-93.96666666666664
2017-10-30 07:00:00,626,269.58381408641344,725.36,356.41618591358656,-99.36000000000001
2017-10-30 08:00:00,1004,302.83495316833864,1011.47,701.1650468316614,-7.470000000000027
2017-10-30 09:00:00,482,338.0221596506897,512.58,143.97784034931033,-30.58000000000004
2017-10-30 10:00:00,272,388.22411951977745,269.27,-116.22411951977745,2.730000000000018
2017-10-30 11:00:00,312,412.4202942047858,290.4633333333333,-100.42029420478582,21.53666666666669
2017-10-30 12:00:00,469,463.278910146195,359.9633333333333,5.721089853804983,109.03666666666669
2017-10-30 13:00:00,426,534.9482122113944,351.01666666666665,-108.94821221139443,74.98333333333335
2017-10-30 14:00:00,440,542.8132886507398,377.3066666666667,-102.81328865073976,62.69333333333333
2017-10-30 15:00:00,555,496.97568339898453,486.98333333333335,58.02431660101547,68.01666666666665
2017-10-30 16:00:00,878,470.2033968826303,704.77,407.7966031173697,173.23000000000002
2017-10-30 17:00:00,1543,426.334027359237,1235.85,1116.665972640763,307.1500000000001
2017-10-30 18:00:00,1160,467.30341649868944,1027.04,692.6965835013106,132.96000000000004
2017-10-30 19:00:00,705,497.73757514587555,657.0566666666666,207.26242485412445,47.943333333333385
2017-10-30 20:00:00,421,471.80076530067765,365.37333333333333,-50.800765300677654,55.626666666666665
2017-10-30 21:00:00,285,503.26874344681926,269.46,-218.26874344681926,15.54000000000002
2017-10-30 22:00:00,171,511.369162494644,187.21,-340.369162494644,-16.210000000000008
2017-10-30 23:00:00,82,532.3538454421182,121.47333333333333,-450.3538454421182,-39.47333333333333
2017-10-31 00:00:00,35,37.7616943519115,39.46,-2.761694351911501,-4.460000000000001
2017-10-31 01:00:00,14,-51.15460376171552,15.71,65.15460376171552,-1.7100000000000009
2017-10-31 02:00:00,12,30.56218124978068,11.916666666666666,-18.56218124978068,0.08333333333333393
2017-10-31 03:00:00,2,7.134527481619841,5.786666666666667,-5.134527481619841,-3.786666666666667
2017-10-31 04:00:00,14,34.96483603148198,12.0,-20.96483603148198,2.0
2017-10-31 05:00:00,95,-10.872769220273256,109.05,105.87276922027326,-14.049999999999997
2017-10-31 06:00:00,367,72.13226452446628,284.1066666666667,294.8677354755337,82.89333333333332
2017-10-31 07:00:00,865,125.03050429455413,905.8966666666666,739.9694957054459,-40.89666666666665
2017-10-31 08:00:00,1308,246.19633524115807,1329.3733333333332,1061.803664758842,-21.37333333333322
2017-10-31 09:00:00,533,335.7673169120352,570.39,197.2326830879648,-37.389999999999986
2017-10-31 10:00:00,345,332.5126235605219,362.23333333333335,12.487376439478112,-17.23333333333335
2017-10-31 11:00:00,422,434.4031654340321,415.93,-12.403165434032076,6.069999999999993
2017-10-31 12:00:00,499,508.7012583652139,567.0966666666667,-9.701258365213903,-68.09666666666669
2017-10-31 13:00:00,488,505.1264895902393,544.8266666666667,-17.126489590239316,-56.82666666666671
2017-10-31 14:00:00,502,512.2167634161759,538.0733333333334,-10.216763416175922,-36.07333333333338
2017-10-31 15:00:00,653,528.5184261960444,611.24,124.4815738039556,41.75999999999999
2017-10-31 16:00:00,1090,475.36067273093215,766.33,614.6393272690678,323.66999999999996
2017-10-31 17:00:00,1629,415.84384308384836,1290.9366666666667,1213.1561569161518,338.0633333333333
2017-10-31 18:00:00,1129,425.7151617325677,1197.0333333333333,703.2848382674323,-68.0333333333333
2017-10-31 19:00:00,593,419.19633413989686,639.5133333333333,173.80366586010314,-46.51333333333332
2017-10-31 20:00:00,399,384.0118867041134,382.82666666666665,14.988113295886592,16.173333333333346
2017-10-31 21:00:00,280,387.51605823647435,284.24333333333334,-107.51605823647435,-4.243333333333339
2017-10-31 22:00:00,191,358.9843768381719,182.92,-167.9843768381719,8.080000000000013
2017-10-31 23:00:00,120,402.53266268120285,92.34333333333333,-282.53266268120285,27.656666666666666
2017-11-01 00:00:00,59,12.167034644111197,26.656666666666666,46.8329653558888,32.343333333333334
2017-11-01 01:00:00,23,58.91622495938293,13.973333333333333,-35.91622495938293,9.026666666666667
2017-11-01 02:00:00,21,25.1589274045171,10.046666666666667,-4.158927404517101,10.953333333333333
2017-11-01 03:00:00,4,43.74264165100925,3.4066666666666667,-39.74264165100925,0.5933333333333333
2017-11-01 04:00:00,16,63.1228519308616,10.353333333333333,-47.1228519308616,5.6466666666666665
2017-11-01 05:00:00,90,80.91007014399355,105.00666666666666,9.08992985600645,-15.00666666666666
2017-11-01 06:00:00,322,153.07551751864258,336.92333333333335,168.92448248135742,-14.923333333333346
2017-11-01 07:00:00,868,161.27471169236105,773.7966666666666,706.725288307639,94.20333333333338
2017-11-01 08:00:00,1250,208.03553803929367,1262.6466666666668,1041.9644619607063,-12.64666666666676
2017-11-01 09:00:00,614,282.5135366353104,537.89,331.4864633646896,76.11000000000001
2017-11-01 10:00:00,268,291.4132038986048,313.00333333333333,-23.41320389860482,-45.00333333333333
2017-11-01 11:00:00,331,324.8824004953059,359.26666666666665,6.1175995046941125,-28.26666666666665
2017-11-01 12:00:00,472,371.0615076948292,451.94,100.93849230517083,20.060000000000002
2017-11-01 13:00:00,449,445.01418714836245,470.50333333333333,3.9858128516375473,-21.50333333333333
2017-11-01 14:00:00,392,434.1294579502231,453.55333333333334,-42.12945795022313,-61.55333333333334
2017-11-01 15:00:00,503,451.2332059385823,588.7233333333334,51.76679406141773,-85.72333333333336
2017-11-01 16:00:00,876,443.13664313179515,442.3333333333333,432.86335686820485,433.6666666666667
2017-11-01 17:00:00,1444,442.6228277825413,1190.3533333333332,1001.3771722174587,253.64666666666676
2017-11-01 18:00:00,1119,405.93924712534374,791.4366666666666,713.0607528746563,327.5633333333334
2017-11-01 19:00:00,647,432.24052276125747,351.18333333333334,214.75947723874253,295.81666666666666
2017-11-01 20:00:00,414,459.2440900392701,179.34,-45.24409003927008,234.66
2017-11-01 21:00:00,327,456.6703820444935,239.71333333333334,-129.67038204449352,87.28666666666666
2017-11-01 22:00:00,221,489.5458282992871,223.36666666666667,-268.5458282992871,-2.3666666666666742
2017-11-01 23:00:00,129,483.91174399491376,153.78666666666666,-354.91174399491376,-24.78666666666666
2017-11-02 00:00:00,65,56.48631632559409,55.586666666666666,8.513683674405911,9.413333333333334
2017-11-02 01:00:00,20,32.583811324593626,23.55666666666667,-12.583811324593626,-3.5566666666666684
2017-11-02 02:00:00,6,12.514733872137299,15.213333333333333,-6.514733872137299,-9.213333333333333
2017-11-02 03:00:00,5,43.163951821523085,7.31,-38.163951821523085,-2.3099999999999996
2017-11-02 04:00:00,19,61.747666068015235,16.08,-42.747666068015235,2.9200000000000017
2017-11-02 05:00:00,87,131.95389913943052,106.64333333333333,-44.95389913943052,-19.64333333333333
2017-11-02 06:00:00,339,148.9290862240333,383.9633333333333,190.0709137759667,-44.96333333333331
2017-11-02 07:00:00,876,191.887277035573,782.3266666666667,684.112722964427,93.67333333333329
2017-11-02 08:00:00,1336,292.91176248719603,1017.8233333333334,1043.088237512804,318.1766666666666
2017-11-02 09:00:00,662,419.56100395024464,489.9033333333333,242.43899604975536,172.0966666666667
2017-11-02 10:00:00,345,505.9858817381322,366.49,-160.9858817381322,-21.49000000000001
2017-11-02 11:00:00,445,563.222387683573,415.28,-118.22238768357295,29.720000000000027
2017-11-02 12:00:00,557,676.5328753492016,569.67,-119.53287534920162,-12.669999999999959
2017-11-02 13:00:00,550,674.0045660840427,575.0566666666666,-124.00456608404272,-25.056666666666615
2017-11-02 14:00:00,577,723.1180201243147,550.46,-146.11802012431474,26.539999999999964
2017-11-02 15:00:00,706,650.6280042273504,637.3433333333334,55.3719957726496,68.65666666666664
2017-11-02 16:00:00,1006,639.3634272932494,957.8566666666667,366.6365727067506,48.14333333333332
2017-11-02 17:00:00,1727,629.3496378040662,1714.4266666666667,1097.6503621959337,12.573333333333267
2017-11-02 18:00:00,1377,576.4841842313692,1248.7666666666667,800.5158157686308,128.23333333333335
2017-11-02 19:00:00,762,564.5254053290183,645.44,197.47459467098167,116.55999999999995
2017-11-02 20:00:00,523,596.0353661156067,503.26666666666665,-73.03536611560673,19.73333333333335
2017-11-02 21:00:00,416,602.2958170862129,303.07666666666665,-186.29581708621288,112.92333333333335
2017-11-02 22:00:00,349,592.1486728514643,222.93333333333334,-243.1486728514643,126.06666666666666
2017-11-02 23:00:00,170,623.7213426755901,157.22,-453.7213426755901,12.780000000000001
2017-11-03 00:00:00,86,170.42269552898722,84.43333333333334,-84.42269552898722,1.5666666666666629
2017-11-03 01:00:00,49,109.63198441466432,83.40666666666667,-60.631984414664316,-34.406666666666666
2017-11-03 02:00:00,28,100.25024312081223,20.163333333333334,-72.25024312081223,7.836666666666666
2017-11-03 03:00:00,11,196.13954076520122,10.87,-185.13954076520122,0.13000000000000078
2017-11-03 04:00:00,15,212.0760647741049,16.403333333333332,-197.0760647741049,-1.4033333333333324
2017-11-03 05:00:00,84,220.42270535853606,95.81688888888888,-136.42270535853606,-11.816888888888883
2017-11-03 06:00:00,259,228.21833590838162,348.8233333333333,30.78166409161838,-89.82333333333332
2017-11-03 07:00:00,763,298.43985329151405,523.28,464.56014670848595,239.72000000000003
2017-11-03 08:00:00,1330,370.76886313005457,1139.6033333333332,959.2311368699454,190.39666666666676
2017-11-03 09:00:00,753,424.64550887795735,691.0,328.35449112204265,62.0
2017-11-03 10:00:00,515,470.85435943867617,468.03,44.14564056132383,46.97000000000003
2017-11-03 11:00:00,605,563.5863684779346,597.2466666666667,41.41363152206543,7.75333333333333
2017-11-03 12:00:00,770,586.5376861983817,721.7666666666667,183.46231380161828,48.23333333333335
2017-11-03 13:00:00,796,771.8373526223253,759.6466666666666,24.162647377674716,36.35333333333335
2017-11-03 14:00:00,693,718.5895109810668,741.4366666666666,-25.589510981066837,-48.43666666666661
2017-11-03 15:00:00,818,724.204739550538,895.1866666666666,93.79526044946203,-77.18666666666661
2017-11-03 16:00:00,1209,699.4607074623221,1194.6533333333334,509.53929253767785,14.346666666666579
2017-11-03 17:00:00,1638,673.015679550763,1625.5933333333332,964.984320449237,12.406666666666752
2017-11-03 18:00:00,1134,691.544626634556,1194.62,442.45537336544396,-60.61999999999989
2017-11-03 19:00:00,710,789.1976850534071,746.3,-79.1976850534071,-36.299999999999955
2017-11-03 20:00:00,466,727.8434929865069,525.32,-261.84349298650693,-59.32000000000005
2017-11-03 21:00:00,411,756.9227028580652,368.8,-345.92270285806524,42.19999999999999
2017-11-03 22:00:00,402,776.0631304169025,250.55666666666667,-374.0631304169025,151.44333333333333
2017-11-03 23:00:00,232,725.6139980220358,213.21666666666667,-493.61399802203584,18.78333333333333
2017-11-04 00:00:00,193,248.22948327708707,165.14666666666668,-55.22948327708707,27.853333333333325
2017-11-04 01:00:00,110,230.12765521618144,105.34666666666666,-120.12765521618144,4.653333333333336
2017-11-04 02:00:00,68,166.55911231980804,73.82666666666667,-98.55911231980804,-5.826666666666668
2017-11-04 03:00:00,46,236.15130160207661,35.553333333333335,-190.15130160207661,10.446666666666665
2017-11-04 04:00:00,13,239.2509164095908,10.46,-226.2509164095908,2.539999999999999
2017-11-04 05:00:00,17,193.76378255076702,13.923333333333334,-176.76378255076702,3.076666666666666
2017-11-04 06:00:00,49,211.16505398914148,36.55,-162.16505398914148,12.450000000000003
2017-11-04 07:00:00,131,215.64495779766582,104.30666666666667,-84.64495779766582,26.693333333333328
2017-11-04 08:00:00,282,235.44821858247633,235.8,46.55178141752367,46.19999999999999
2017-11-04 09:00:00,468,229.44584783778726,474.1566666666667,238.55415216221274,-6.156666666666695
2017-11-04 10:00:00,671,317.9097048948944,499.49666666666667,353.0902951051056,171.50333333333333
2017-11-04 11:00:00,814,330.98142279509227,819.0266666666666,483.01857720490773,-5.026666666666642
